mcq_id,subject,topic_id,action,new_options,new_correct_idx,new_probability,v_reason
GEO_MON_Q026,Geography,GEO_MON,KEEP_FACTUAL,"['A high-speed wind current over the Arabian Sea during peak monsoon months', 'A winter jet stream that brings Western Disturbances to northwest India', 'An ocean current in the Indian Ocean that influences El Niño patterns', 'A cloud band phenomenon that determines active and break phases of monsoon']",0,0.852,FACTUAL_OK
GEO_MON_Q029,Geography,GEO_MON,KEEP_FACTUAL,"['The seasonal shift of the Inter-Tropical Convergence Zone northward, creating low pressure over India', 'The intense heating of the Tibetan Plateau during summer months', 'The differential heating between the Indian subcontinent and the surrounding oceans', 'The formation of the Tropical Easterly Jet Stream over the Indian peninsula']",2,0.852,FACTUAL_OK
GEO_MON_Q030,Geography,GEO_MON,KEEP_FACTUAL,"['Tropical cyclones originating in the Bay of Bengal that bring summer rainfall to eastern India', 'Extra-tropical cyclones originating in the Mediterranean region that bring winter rainfall to northwest India', 'Weather systems associated with the southwest monsoon that cause rainfall in central India during June-September', 'Low-pressure systems formed over the Arabian Sea that bring pre-monsoon showers to western India']",1,0.852,FACTUAL_OK
GEO_MON_Q031,Geography,GEO_MON,KEEP_FACTUAL,"['A periodic warming of sea surface temperatures in the central and eastern Pacific Ocean that affects global weather patterns', 'A seasonal reversal of wind patterns over the Indian Ocean that brings monsoon rains to India', 'A temperature gradient pattern in the Indian Ocean that influences rainfall distribution in the Indian subcontinent', 'A winter weather system originating from the Mediterranean that brings rainfall to northwest India']",0,0.852,FACTUAL_OK
GEO_MORPH_Q001,Geography,GEO_MORPH,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.688,OK
GEO_MORPH_Q003,Geography,GEO_MORPH,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.688,OK
GEO_MORPH_Q005,Geography,GEO_MORPH,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.688,OK
GEO_MORPH_Q006,Geography,GEO_MORPH,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.688,OK
GEO_MORPH_Q008,Geography,GEO_MORPH,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.688,OK
GEO_MORPH_Q009,Geography,GEO_MORPH,KEEP_FACTUAL,"['A region in Japan recently struck by a 7.5 magnitude earthquake', 'The epicenter of the 2024 earthquake in Japan', 'The focus point of seismic activity in the Pacific Ring of Fire', 'A volcanic island chain experiencing frequent eruptions']",0,0.688,FACTUAL_OK
GEO_MORPH_Q010,Geography,GEO_MORPH,KEEP_FACTUAL,"['Primary waves that are the fastest seismic waves and travel through solids, liquids, and gases', 'Secondary waves that are slower than P-waves and travel only through solids, causing shear motion', ""Surface waves that travel along Earth's surface and cause the most damage during earthquakes"", 'Compressional waves that are the first to be detected by seismographs and move in a push-pull motion']",1,0.688,FACTUAL_OK
GEO_OCN_Q003,Geography,GEO_OCN,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.762,OK
GEO_OCN_Q004,Geography,GEO_OCN,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.762,OK
GEO_OCN_Q005,Geography,GEO_OCN,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.762,OK
GEO_OCN_Q011,Geography,GEO_OCN,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.762,OK
GEO_OCN_Q014,Geography,GEO_OCN,KEEP_FACTUAL,"[""A bay with the world's highest tidal range"", ""A bay with the world's largest coral reef system"", 'A bay known for its unique halocline phenomenon', 'A bay where warm and cold ocean currents converge']",0,0.762,FACTUAL_OK
GEO_OCN_Q015,Geography,GEO_OCN,KEEP_FACTUAL,"[""A warm current flowing south along Australia's east coast"", ""A cold current flowing north along Australia's west coast"", ""A warm current flowing north along Australia's west coast"", ""A cold current flowing south along Australia's east coast""]",0,0.762,FACTUAL_OK
GEO_PHY_Q001,Geography,GEO_PHY,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.83,OK
GEO_PHY_Q003,Geography,GEO_PHY,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.83,OK
GEO_PHY_Q005,Geography,GEO_PHY,KEEP_FACTUAL,"[""A lunar eclipse where Earth's shadow falls on the Moon"", 'An annular solar eclipse visible only in Asia', 'A solar eclipse where the Moon completely blocks the Sun along a narrow path', 'A partial solar eclipse visible only from the Southern Hemisphere']",2,0.83,FACTUAL_OK
GEO_PHY_Q009,Geography,GEO_PHY,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.83,OK
GEO_PHY_Q011,Geography,GEO_PHY,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.83,OK
GEO_PHY_Q013,Geography,GEO_PHY,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.83,OK
GEO_PHY_Q014,Geography,GEO_PHY,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.83,OK
GEO_PHY_Q015,Geography,GEO_PHY,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.83,OK
GEO_RIV_Q003,Geography,GEO_RIV,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.833,OK
GEO_RIV_Q004,Geography,GEO_RIV,KEEP_FACTUAL,"['A newly designated Ramsar site in Uttar Pradesh', 'A wetland in Gujarat added to the Ramsar list in early 2026', 'The 100th Ramsar site of India designated in 2026', 'A bird sanctuary in Madhya Pradesh recognized under Ramsar Convention']",0,0.833,FACTUAL_OK
GEO_RIV_Q005,Geography,GEO_RIV,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.833,OK
GEO_RIV_Q008,Geography,GEO_RIV,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
GEO_RIV_Q014,Geography,GEO_RIV,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
GEO_RIV_Q015,Geography,GEO_RIV,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
GEO_RIV_Q019,Geography,GEO_RIV,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
GEO_RIV_Q022,Geography,GEO_RIV,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
GEO_RIV_Q025,Geography,GEO_RIV,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
GEO_RIV_Q027,Geography,GEO_RIV,KEEP_FACTUAL,"['The name of Brahmaputra River in Tibet', 'A tributary of Ganga River in Uttar Pradesh', 'The name of Yamuna River in Bangladesh', 'A west-flowing river in Peninsular India']",0,0.833,FACTUAL_OK
GEO_SOIL_Q001,Geography,GEO_SOIL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
GEO_SOIL_Q002,Geography,GEO_SOIL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
GEO_SOIL_Q004,Geography,GEO_SOIL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.845,OK
GEO_SOIL_Q006,Geography,GEO_SOIL,KEEP_FACTUAL,"['A scheme implemented by the Ministry of Environment, Forest and Climate Change to monitor soil pollution', 'A scheme implemented by the Ministry of Agriculture & Farmers Welfare to assess soil health parameters', 'A scheme implemented by the Ministry of Rural Development for watershed management', 'A scheme implemented by the Ministry of Earth Sciences for soil moisture monitoring']",1,0.845,FACTUAL_OK
GEO_SOIL_Q007,Geography,GEO_SOIL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
GEO_SOIL_Q012,Geography,GEO_SOIL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
GEO_SOIL_Q013,Geography,GEO_SOIL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
GEO_SOIL_Q015,Geography,GEO_SOIL,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.845,OK
GEO_VEG_Q004,Geography,GEO_VEG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.78,OK
GEO_VEG_Q006,Geography,GEO_VEG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.78,OK
GEO_VEG_Q008,Geography,GEO_VEG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.78,OK
GEO_VEG_Q013,Geography,GEO_VEG,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.78,OK
GEO_WLD_Q001,Geography,GEO_WLD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.835,OK
GEO_WLD_Q002,Geography,GEO_WLD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.835,OK
GEO_WLD_Q003,Geography,GEO_WLD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
GEO_WLD_Q004,Geography,GEO_WLD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
GEO_WLD_Q005,Geography,GEO_WLD,KEEP_FACTUAL,"['A UNESCO World Heritage Site spanning Tajikistan, Turkmenistan, and Uzbekistan', 'A proposed economic corridor connecting India, Middle East, and Europe', 'A transboundary river basin management initiative in Central Asia', 'A recently announced transportation network in the Caucasus region']",0,0.835,FACTUAL_OK
GEO_WLD_Q008,Geography,GEO_WLD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
GEO_WLD_Q009,Geography,GEO_WLD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
GEO_WLD_Q011,Geography,GEO_WLD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
GEO_WLD_Q012,Geography,GEO_WLD,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
GEO_WLD_Q014,Geography,GEO_WLD,KEEP_FACTUAL,"['Asia', 'Africa', 'Antarctica', 'South America']",2,0.835,FACTUAL_OK
GEO_WLD_Q015,Geography,GEO_WLD,KEEP_FACTUAL,"['Australia with approximately 7.7 million sq km', 'Europe with approximately 10.2 million sq km', 'South America with approximately 17.8 million sq km', 'Antarctica with approximately 14.2 million sq km']",0,0.835,FACTUAL_OK
HIS_ANC1_Q001,History,HIS_ANC1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.715,OK
HIS_ANC1_Q005,History,HIS_ANC1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.715,OK
HIS_ANC1_Q006,History,HIS_ANC1,KEEP_FACTUAL,"[""a UNESCO World Heritage Site in Gujarat with unique water management systems that recently received attention from the Prime Minister's Office for conservation efforts"", 'a port city of the Indus Valley Civilization located in Gujarat known for its dockyard and maritime trade', 'an archaeological site in Punjab on the Ravi river that was one of the first discovered Harappan sites', 'a Harappan site in Pakistan on the Indus river famous for its Great Bath and advanced drainage system']",0,0.715,FACTUAL_OK
HIS_ANC1_Q007,History,HIS_ANC1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.715,OK
HIS_ANC1_Q012,History,HIS_ANC1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.715,OK
HIS_ANC1_Q014,History,HIS_ANC1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.715,OK
HIS_ANC1_Q017,History,HIS_ANC1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.715,OK
HIS_ANC1_Q019,History,HIS_ANC1,KEEP_FACTUAL,"['Emergence of smaller tribal republics (janapadas)', 'Formation of large kingdoms like Kuru and Panchala', 'Establishment of the Mauryan Empire', 'Rise of city-states similar to Indus Valley Civilization']",1,0.715,FACTUAL_OK
HIS_ANC2_Q001,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.729,OK
HIS_ANC2_Q003,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.729,OK
HIS_ANC2_Q004,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.729,OK
HIS_ANC2_Q006,History,HIS_ANC2,KEEP_FACTUAL,"['An Indo-Greek king whose coins depict Athena and carry Greek legends', 'A Mauryan emperor who issued bilingual coins with Greek and Brahmi inscriptions', 'A Kushana ruler known for gold coins with Greek and Bactrian legends', 'A Gupta period king who issued coins depicting Krishna and Balarama']",0,0.729,FACTUAL_OK
HIS_ANC2_Q013,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.729,OK
HIS_ANC2_Q014,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.729,OK
HIS_ANC2_Q021,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.729,OK
HIS_ANC2_Q022,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.729,OK
HIS_ANC2_Q023,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.729,OK
HIS_ANC2_Q025,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.729,OK
HIS_ANC2_Q026,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.729,OK
HIS_ANC2_Q027,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.729,OK
HIS_ANC2_Q028,History,HIS_ANC2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.729,OK
HIS_ANC3_Q001,History,HIS_ANC3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.762,OK
HIS_ANC3_Q003,History,HIS_ANC3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.762,OK
HIS_ANC3_Q004,History,HIS_ANC3,KEEP_FACTUAL,"['A collection of religious devotional hymns from the Bhakti movement', 'A body of secular Tamil poetry focusing on themes of love and war', 'A series of Sanskrit philosophical texts from the Gupta period', 'A corpus of Buddhist monastic rules compiled in Sri Lanka']",1,0.762,FACTUAL_OK
HIS_ANC3_Q008,History,HIS_ANC3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.762,OK
HIS_ANC3_Q012,History,HIS_ANC3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.762,OK
HIS_ANC3_Q014,History,HIS_ANC3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.762,OK
HIS_ANC3_Q015,History,HIS_ANC3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.762,OK
HIS_ANC3_Q017,History,HIS_ANC3,KEEP_FACTUAL,"['A Gupta emperor known for military conquests', ""A Sanskrit playwright who wrote 'Ratnavali', 'Priyadarshika', and 'Nagananda'"", 'The founder of Nalanda University', ""An astronomer who wrote the 'Aryabhatiya'""]",1,0.762,FACTUAL_OK
HIS_ART1_Q004,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
HIS_ART1_Q005,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
HIS_ART1_Q006,History,HIS_ART1,KEEP_FACTUAL,"['A newly discovered archaeological site with Mauryan-era inscriptions', ""A natural heritage site recently added to India's UNESCO Tentative World Heritage List"", 'A Buddhist cave complex in Maharashtra known for fresco paintings', 'A colonial-era monument built in Indo-Saracenic architectural style']",1,0.833,FACTUAL_OK
HIS_ART1_Q007,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.833,OK
HIS_ART1_Q009,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.833,OK
HIS_ART1_Q014,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
HIS_ART1_Q015,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
HIS_ART1_Q016,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
HIS_ART1_Q018,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
HIS_ART1_Q021,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.833,OK
HIS_ART1_Q022,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.833,OK
HIS_ART1_Q023,History,HIS_ART1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.833,OK
HIS_ART1_Q027,History,HIS_ART1,KEEP_FACTUAL,"['Monolithic sandstone columns with polished surfaces and animal capitals', 'Brick structures with floral motifs and human figures', 'Granite pillars with unpolished surfaces and geometric patterns', 'Wooden columns with painted surfaces and mythological scenes']",0,0.833,FACTUAL_OK
HIS_ART1_Q028,History,HIS_ART1,KEEP_FACTUAL,"['The largest rock-cut chaitya in India, dating to the 1st century BCE', 'A Buddhist monastery complex with both chaitya and vihara caves', 'A chaitya hall known for its continuous narrative sculptures', 'A Hindu rock-cut temple from the Gupta period']",0,0.833,FACTUAL_OK
HIS_ART1_Q029,History,HIS_ART1,KEEP_FACTUAL,"['A white marble mausoleum constructed for Mumtaz Mahal between 1632-1653 CE', 'A red sandstone fort complex built as a victory monument in the 17th century', 'A Hindu temple converted into a mosque during the Mughal period', 'A palace complex serving as the administrative center of the Mughal Empire']",0,0.833,FACTUAL_OK
HIS_ART1_Q030,History,HIS_ART1,KEEP_FACTUAL,"['A Hindu temple with a gold-plated dome built in the 16th century', 'A Sikh gurudwara with a gold-plated dome built by Guru Arjan Dev in 1581 CE', 'A Buddhist stupa with golden decorations constructed during the Mauryan period', 'A Mughal mosque with gold-plated minarets built by Akbar in the 16th century']",1,0.833,FACTUAL_OK
HIS_ART2_Q002,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.83,OK
HIS_ART2_Q004,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.83,OK
HIS_ART2_Q006,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.83,OK
HIS_ART2_Q007,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.83,OK
HIS_ART2_Q008,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.83,OK
HIS_ART2_Q009,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.83,OK
HIS_ART2_Q011,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.83,OK
HIS_ART2_Q012,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.83,OK
HIS_ART2_Q017,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.83,OK
HIS_ART2_Q018,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.83,OK
HIS_ART2_Q020,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.83,OK
HIS_ART2_Q022,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.83,OK
HIS_ART2_Q024,History,HIS_ART2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.83,OK
HIS_ART2_Q026,History,HIS_ART2,KEEP_FACTUAL,"[""A form of devotional poetry written in Braj Bhasha focusing on Krishna's childhood"", 'A style of Bhakti poetry using dohas that criticizes ritualism and social hierarchies', 'A classical Sanskrit poetic form used for philosophical discourse in Vedanta', 'A musical composition style in Hindustani classical music based on ragas']",1,0.83,FACTUAL_OK
HIS_ART3_Q001,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_ART3_Q002,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
HIS_ART3_Q004,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_ART3_Q006,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_ART3_Q012,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
HIS_ART3_Q013,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
HIS_ART3_Q014,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_ART3_Q018,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_ART3_Q021,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.835,OK
HIS_ART3_Q022,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
HIS_ART3_Q023,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.835,OK
HIS_ART3_Q025,History,HIS_ART3,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.835,OK
HIS_ART3_Q026,History,HIS_ART3,KEEP_FACTUAL,"['A revolutionary action led by Surya Sen in 1930 to capture police and armoury', 'A conspiracy in 1925 involving Ram Prasad Bismil and Ashfaqulla Khan', 'An assassination attempt on Lord Hardinge in Delhi in 1912', 'A tribal uprising in Bengal against British land revenue policies']",0,0.835,FACTUAL_OK
HIS_MED1_Q008,History,HIS_MED1,KEEP_FACTUAL,"['A department for charity and welfare established by Firoz Shah Tughlaq', 'A department for slave administration established by Firoz Shah Tughlaq', 'A market regulatory body established by Alauddin Khilji', 'A revenue assignment system under the Delhi Sultanate']",0,0.517,FACTUAL_OK
HIS_MED1_Q013,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.517,OK
HIS_MED1_Q015,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.517,OK
HIS_MED1_Q016,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.517,OK
HIS_MED1_Q017,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.517,OK
HIS_MED1_Q018,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.517,OK
HIS_MED1_Q019,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.517,OK
HIS_MED1_Q021,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.517,OK
HIS_MED1_Q022,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.517,OK
HIS_MED1_Q023,History,HIS_MED1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.517,OK
HIS_MED1_Q027,History,HIS_MED1,KEEP_FACTUAL,"['The Arab invasion of Sindh led by Muhammad bin Qasim in 712 CE', 'The Ghaznavid invasions of Mahmud of Ghazni between 1000-1027 CE', 'The establishment of the Delhi Sultanate by Qutb-ud-din Aibak in 1206 CE', 'The Mughal Empire founded by Babur after the Battle of Panipat in 1526 CE']",0,0.517,FACTUAL_OK
HIS_MED1_Q028,History,HIS_MED1,KEEP_FACTUAL,"['acquire temple wealth and plunder', 'establish permanent territorial control', 'spread Islam through forced conversions', 'counter the rising power of the Chola Empire']",0,0.517,FACTUAL_OK
HIS_MED1_Q029,History,HIS_MED1,KEEP_FACTUAL,"['Qutb-ud-din Aibak', 'Iltutmish', 'Balban', 'Muhammad Ghori']",0,0.517,FACTUAL_OK
HIS_MED2_Q001,History,HIS_MED2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.642,OK
HIS_MED2_Q002,History,HIS_MED2,KEEP_FACTUAL,"[""The site of Aurangzeb's tomb where ASI is taking protective measures"", 'The location of the First Battle of Panipat that established Mughal rule', 'The place where Akbar introduced the Din-i-Ilahi syncretic religion', 'The capital of the Maratha Empire under Chhatrapati Shivaji']",0,0.642,FACTUAL_OK
HIS_MED2_Q003,History,HIS_MED2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.642,OK
HIS_MED2_Q004,History,HIS_MED2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.642,OK
HIS_MED2_Q006,History,HIS_MED2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.642,OK
HIS_MED2_Q010,History,HIS_MED2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.642,OK
HIS_MED2_Q013,History,HIS_MED2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.642,OK
HIS_MED2_Q015,History,HIS_MED2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.642,OK
HIS_MOD1_Q002,History,HIS_MOD1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",2,0.843,OK
HIS_MOD1_Q007,History,HIS_MOD1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.843,OK
HIS_MOD1_Q013,History,HIS_MOD1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.843,OK
HIS_MOD1_Q015,History,HIS_MOD1,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.843,OK
HIS_MOD1_Q018,History,HIS_MOD1,KEEP_FACTUAL,"[""Founded in 1664 under Colbert's patronage, with Pondicherry as its main settlement"", 'Established in 1600 under royal charter, with Madras as its headquarters', 'Formed in 1612 through a joint stock company, with Surat as its primary base', 'Created in 1644 by Dutch merchants, with Cochin as its principal trading post']",0,0.843,FACTUAL_OK
HIS_MOD1_Q019,History,HIS_MOD1,KEEP_FACTUAL,"['Zamindars were recognized as revenue collectors who paid variable amounts based on agricultural output', 'Zamindars were recognized as landowners who paid a fixed revenue to the East India Company', 'Ryots were recognized as landowners who paid fixed revenue directly to the government', 'Zamindars were temporary revenue collectors whose positions were reviewed every 10 years']",1,0.843,FACTUAL_OK
HIS_MOD2_Q003,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD2_Q005,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD2_Q008,History,HIS_MOD2,KEEP_FACTUAL,"['A socio-religious reform movement founded by Swami Vivekananda in 1897', 'A Vedic revival movement founded by Dayanand Saraswati in 1875', 'A monotheistic reform movement founded by Raja Ram Mohan Roy in 1828', 'A caste upliftment movement founded by Jyotiba Phule in 1873']",0,0.795,FACTUAL_OK
HIS_MOD2_Q009,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.795,OK
HIS_MOD2_Q010,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",1,0.795,OK
HIS_MOD2_Q016,History,HIS_MOD2,ENRICH_ONLY,"['Only one', 'Only two', 'All three', 'None']",0,0.795,OK
